1525743575068;1;0,00037;2;0,00028;3;0,00014;
1525743585069;1;0,00038;2;0,00028;3;0,00014;
1525743595070;1;0,00038;2;0,00029;3;0,00015;
1525743605071;1;0,00039;2;0,00029;3;0,00015;
1525743615072;1;0,00039;2;0,00030;3;0,00016;
1525743625073;1;0,00040;2;0,00030;3;0,00016;
1525743635074;1;0,00040;2;0,00031;3;0,00017;
1525743645075;1;0,00041;2;0,00031;3;0,00017;
1525743655076;1;0,00041;2;0,00032;3;0,00018;
1525743665077;1;0,00042;2;0,00032;3;0,00018;
1525743675078;1;0,00042;2;0,00033;3;0,00019;
1525743685079;1;0,00043;2;0,00033;3;0,00019;
1525743695081;1;0,00043;2;0,00034;3;0,00020;
1525743705082;1;0,00044;2;0,00034;3;0,00020;
1525743715083;1;0,00045;2;0,00035;3;0,00021;
1525743725084;1;0,00045;2;0,00035;3;0,00022;
1525743735085;1;0,00045;2;0,00036;3;0,00022;
1525743745086;1;0,00046;2;0,00037;3;0,00023;
1525743755087;1;0,00047;2;0,00037;3;0,00023;
1525743765088;1;0,00047;2;0,00038;3;0,00024;
1525743775089;1;0,00048;2;0,00038;3;0,00024;
1525743785090;1;0,00048;2;0,00039;3;0,00025;
1525743795091;1;0,00049;2;0,00039;3;0,00025;
1525743805092;1;0,00049;2;0,00040;3;0,00026;
1525743815093;1;0,00050;2;0,00040;3;0,00026;
1525743825095;1;0,00050;2;0,00041;3;0,00027;
1525743835096;1;0,00051;2;0,00041;3;0,00027;
1525743845097;1;0,00051;2;0,00042;3;0,00028;
1525743855098;1;0,00052;2;0,00042;3;0,00028;
1525743865099;1;0,00052;2;0,00043;3;0,00029;
1525743875100;1;0,00053;2;0,00043;3;0,00029;
1525743885101;1;0,00053;2;0,00044;3;0,00030;
1525743895102;1;0,00054;2;0,00044;3;0,00030;
1525743905103;1;0,00054;2;0,00045;3;0,00031;
1525743915104;1;0,00055;2;0,00045;3;0,00031;
1525743925105;1;0,00055;2;0,00046;3;0,00032;
1525743935106;1;0,00056;2;0,00046;3;0,00032;
1525743945107;1;0,00056;2;0,00047;3;0,00033;
1525743955113;1;0,00057;2;0,00047;3;0,00033;
1525743965122;1;0,00057;2;0,00048;3;0,00034;
1525743975123;1;0,00058;2;0,00048;3;0,00034;
1525743985124;1;0,00058;2;0,00049;3;0,00035;
1525743995125;1;0,00059;2;0,00049;3;0,00036;
1525744005126;1;0,00059;2;0,00050;3;0,00036;
1525744015127;1;0,00060;2;0,00050;3;0,00036;
1525744025128;1;0,00060;2;0,00051;3;0,00037;
1525744035129;1;0,00061;2;0,00052;3;0,00038;
1525744045130;1;0,00062;2;0,00052;3;0,00038;
1525744055131;1;0,00062;2;0,00052;3;0,00039;
1525744065132;1;0,00063;2;0,00053;3;0,00039;
1525744075133;1;0,00063;2;0,00054;3;0,00040;
1525744085134;1;0,00064;2;0,00054;3;0,00040;
1525744579578;1;0,00064;2;0,00054;3;0,00040;
1525744589580;1;0,00065;2;0,00055;3;0,00040;
1525744599581;1;0,00066;2;0,00056;3;0,00040;
1525744609582;1;0,00066;2;0,00056;3;0,00040;
1525744619583;1;0,00067;2;0,00057;3;0,00040;
1525744629584;1;0,00067;2;0,00057;3;0,00040;
1525744639585;1;0,00068;2;0,00058;3;0,00040;
1525744649586;1;0,00068;2;0,00058;3;0,00040;
1525744659587;1;0,00069;2;0,00059;3;0,00040;
1525744669588;1;0,00069;2;0,00059;3;0,00040;
1525744679589;1;0,00070;2;0,00060;3;0,00040;
1525744689590;1;0,00070;2;0,00060;3;0,00040;
1525744699591;1;0,00071;2;0,00061;3;0,00040;
1525744709592;1;0,00071;2;0,00061;3;0,00040;
1525744719594;1;0,00072;2;0,00062;3;0,00040;
1525744729595;1;0,00073;2;0,00063;3;0,00040;
1525744739596;1;0,00073;2;0,00063;3;0,00040;
1525744749597;1;0,00073;2;0,00063;3;0,00040;
1525744759598;1;0,00074;2;0,00064;3;0,00040;
1525744769599;1;0,00075;2;0,00064;3;0,00040;
1525744779600;1;0,00075;2;0,00065;3;0,00040;
1525744789601;1;0,00076;2;0,00066;3;0,00040;
1525744799602;1;0,00076;2;0,00066;3;0,00040;
1525744809603;1;0,00076;2;0,00066;3;0,00040;
1525744819604;1;0,00077;2;0,00067;3;0,00040;
1525744829605;1;0,00078;2;0,00068;3;0,00040;
1525744839606;1;0,00078;2;0,00068;3;0,00040;
1525744849608;1;0,00079;2;0,00069;3;0,00040;
1525744859609;1;0,00079;2;0,00069;3;0,00040;
1525744869610;1;0,00080;2;0,00070;3;0,00040;
1525744879611;1;0,00080;2;0,00070;3;0,00040;
1525744889612;1;0,00081;2;0,00071;3;0,00040;
1525744899613;1;0,00081;2;0,00071;3;0,00040;
1525744909614;1;0,00082;2;0,00072;3;0,00040;
1525744919615;1;0,00082;2;0,00072;3;0,00040;
1525744929616;1;0,00083;2;0,00073;3;0,00040;
1525744939617;1;0,00083;2;0,00073;3;0,00040;
1525744949618;1;0,00084;2;0,00074;3;0,00040;
1525744959619;1;0,00084;2;0,00074;3;0,00040;
1525744969620;1;0,00085;2;0,00075;3;0,00040;
1525744979621;1;0,00085;2;0,00075;3;0,00040;
1525744989623;1;0,00086;2;0,00076;3;0,00040;
1525744999624;1;0,00087;2;0,00077;3;0,00040;
1525745009625;1;0,00087;2;0,00077;3;0,00040;
1525745019626;1;0,00087;2;0,00077;3;0,00040;
1525745029627;1;0,00088;2;0,00078;3;0,00040;
1525745039628;1;0,00089;2;0,00078;3;0,00040;
1525745049629;1;0,00089;2;0,00079;3;0,00040;
1525745059630;1;0,00090;2;0,00080;3;0,00040;
1525745069631;1;0,00090;2;0,00080;3;0,00040;
1525745079641;1;0,00090;2;0,00080;3;0,00040;
1525745089650;1;0,00091;2;0,00081;3;0,00040;
1525745099651;1;0,00092;2;0,00081;3;0,00040;
1525745109659;1;0,00092;2;0,00082;3;0,00040;
1525745119660;1;0,00093;2;0,00083;3;0,00040;
1525745129661;1;0,00093;2;0,00083;3;0,00040;
1525745139672;1;0,00093;2;0,00083;3;0,00040;
1525745149687;1;0,00094;2;0,00084;3;0,00040;
1525745159693;1;0,00095;2;0,00085;3;0,00040;
1525745169694;1;0,00095;2;0,00085;3;0,00040;
1525745179695;1;0,00096;2;0,00086;3;0,00040;
1525745189697;1;0,00096;2;0,00086;3;0,00040;
1525745199698;1;0,00097;2;0,00087;3;0,00040;
1525745209711;1;0,00097;2;0,00087;3;0,00040;
1525745219721;1;0,00098;2;0,00088;3;0,00040;
1525745229722;1;0,00098;2;0,00088;3;0,00040;
1525745239723;1;0,00099;2;0,00089;3;0,00040;
1525745249724;1;0,00099;2;0,00089;3;0,00040;
1525745259725;1;0,00100;2;0,00090;3;0,00040;
1525745269726;1;0,00100;2;0,00090;3;0,00040;
1525745279727;1;0,00101;2;0,00091;3;0,00040;
1525745289728;1;0,00101;2;0,00091;3;0,00040;
1525745299729;1;0,00102;2;0,00092;3;0,00040;
1525745309730;1;0,00102;2;0,00092;3;0,00040;
1525745319731;1;0,00103;2;0,00093;3;0,00040;
1525745329732;1;0,00104;2;0,00094;3;0,00040;
1525745339734;1;0,00104;2;0,00094;3;0,00040;
1525745349735;1;0,00104;2;0,00094;3;0,00040;
1525745359736;1;0,00105;2;0,00095;3;0,00040;
1525745369737;1;0,00106;2;0,00095;3;0,00040;
1525745379738;1;0,00106;2;0,00096;3;0,00040;
1525745389739;1;0,00107;2;0,00097;3;0,00040;
1525745399740;1;0,00107;2;0,00097;3;0,00040;
1525745409741;1;0,00107;2;0,00097;3;0,00040;
1525745419742;1;0,00108;2;0,00098;3;0,00040;
1525745429743;1;0,00109;2;0,00099;3;0,00040;
1525745439744;1;0,00109;2;0,00099;3;0,00040;
1525745449745;1;0,00110;2;0,00100;3;0,00040;
1525745459746;1;0,00110;2;0,00100;3;0,00040;
1525745469747;1;0,00111;2;0,00101;3;0,00040;
1525745479749;1;0,00111;2;0,00101;3;0,00040;
1525745489750;1;0,00112;2;0,00102;3;0,00040;
1525745499751;1;0,00112;2;0,00102;3;0,00040;
1525745509752;1;0,00113;2;0,00103;3;0,00040;
1525745519753;1;0,00113;2;0,00103;3;0,00040;
1525745529754;1;0,00114;2;0,00104;3;0,00040;
1525745539755;1;0,00114;2;0,00104;3;0,00040;
1525745549756;1;0,00115;2;0,00105;3;0,00040;
1525745559757;1;0,00115;2;0,00105;3;0,00040;
1525745569758;1;0,00116;2;0,00106;3;0,00040;
1525745579759;1;0,00116;2;0,00106;3;0,00040;
1525745589760;1;0,00117;2;0,00107;3;0,00040;
1525745599761;1;0,00118;2;0,00108;3;0,00040;
1525745609763;1;0,00118;2;0,00108;3;0,00040;
1525745619764;1;0,00118;2;0,00108;3;0,00040;
1525745629765;1;0,00119;2;0,00109;3;0,00040;
1525745639766;1;0,00120;2;0,00109;3;0,00040;
1525745649767;1;0,00120;2;0,00110;3;0,00040;
1525745659768;1;0,00121;2;0,00111;3;0,00040;
1525745669769;1;0,00121;2;0,00111;3;0,00040;
1525745679770;1;0,00121;2;0,00111;3;0,00040;
1525745689771;1;0,00122;2;0,00112;3;0,00040;
1525745699772;1;0,00123;2;0,00113;3;0,00040;
1525745709773;1;0,00123;2;0,00113;3;0,00040;
1525745719774;1;0,00124;2;0,00114;3;0,00040;
1525745729775;1;0,00124;2;0,00114;3;0,00040;
1525745739777;1;0,00125;2;0,00115;3;0,00040;
1525745749778;1;0,00125;2;0,00115;3;0,00040;
1525745759779;1;0,00126;2;0,00116;3;0,00040;
1525745769780;1;0,00126;2;0,00116;3;0,00040;
1525745779781;1;0,00127;2;0,00117;3;0,00040;
1525745789782;1;0,00127;2;0,00117;3;0,00040;
1525745799783;1;0,00128;2;0,00118;3;0,00040;
1525745809784;1;0,00128;2;0,00118;3;0,00040;
1525745819785;1;0,00129;2;0,00119;3;0,00040;
1525745829786;1;0,00129;2;0,00119;3;0,00040;
1525745839787;1;0,00130;2;0,00120;3;0,00040;
1525745849788;1;0,00130;2;0,00120;3;0,00040;
1525745859789;1;0,00131;2;0,00121;3;0,00040;
1525745869790;1;0,00132;2;0,00122;3;0,00040;
1525745879807;1;0,00132;2;0,00122;3;0,00040;
1525745889808;1;0,00132;2;0,00122;3;0,00040;
1525745899809;1;0,00133;2;0,00123;3;0,00040;
1525745909810;1;0,00134;2;0,00123;3;0,00040;
1525745919811;1;0,00134;2;0,00124;3;0,00040;
1525745929813;1;0,00135;2;0,00125;3;0,00040;
1525745939814;1;0,00135;2;0,00125;3;0,00040;
1525745949815;1;0,00135;2;0,00125;3;0,00040;
1525745959816;1;0,00136;2;0,00126;3;0,00040;
1525745969817;1;0,00137;2;0,00126;3;0,00040;
1525745979818;1;0,00137;2;0,00127;3;0,00040;
1525745989819;1;0,00138;2;0,00128;3;0,00040;
1525745999820;1;0,00138;2;0,00128;3;0,00040;
1525746009821;1;0,00139;2;0,00129;3;0,00040;
1525746019822;1;0,00139;2;0,00129;3;0,00040;
1525746029823;1;0,00140;2;0,00130;3;0,00040;
1525746039824;1;0,00140;2;0,00130;3;0,00040;
1525746049825;1;0,00141;2;0,00131;3;0,00040;
1525746059827;1;0,00141;2;0,00131;3;0,00040;
1525746069828;1;0,00142;2;0,00132;3;0,00040;
1525746079891;1;0,00142;2;0,00132;3;0,00040;
1525746089892;1;0,00143;2;0,00133;3;0,00040;
1525746099893;1;0,00143;2;0,00133;3;0,00040;
1525746109910;1;0,00144;2;0,00134;3;0,00040;
1525746119911;1;0,00144;2;0,00134;3;0,00040;
1525746129912;1;0,00145;2;0,00135;3;0,00040;
1525746139913;1;0,00145;2;0,00135;3;0,00040;
1525746149914;1;0,00146;2;0,00136;3;0,00040;
1525746159915;1;0,00146;2;0,00136;3;0,00040;
1525746169916;1;0,00147;2;0,00137;3;0,00040;
1525746179918;1;0,00148;2;0,00137;3;0,00040;
1525746189919;1;0,00148;2;0,00138;3;0,00040;
1525746199920;1;0,00149;2;0,00139;3;0,00040;
1525746209932;1;0,00149;2;0,00139;3;0,00040;
1525746301750;1;0,00149;2;0,00140;3;0,00040;
1525746311763;1;0,00149;2;0,00141;3;0,00040;
1525746321764;1;0,00149;2;0,00141;3;0,00040;
1525746331765;1;0,00149;2;0,00142;3;0,00040;
1525746341766;1;0,00149;2;0,00144;3;0,00040;
1525746351767;1;0,00149;2;0,00145;3;0,00040;
1525746361768;1;0,00149;2;0,00146;3;0,00040;
1525746371769;1;0,00149;2;0,00147;3;0,00040;
1525746381771;1;0,00149;2;0,00148;3;0,00040;
1525746391772;1;0,00149;2;0,00148;3;0,00040;
1525746401773;1;0,00149;2;0,00150;3;0,00040;
1525746411774;1;0,00149;2;0,00151;3;0,00040;
1525746940177;1;0,00149;2;0,00152;3;0,00040;
1525746950178;1;0,00149;2;0,00153;3;0,00040;
1525746960179;1;0,00149;2;0,00153;3;0,00040;
1525746970180;1;0,00149;2;0,00154;3;0,00040;
1525746980181;1;0,00149;2;0,00154;3;0,00040;
1525746990182;1;0,00149;2;0,00155;3;0,00040;
1525747000183;1;0,00149;2;0,00155;3;0,00040;
1525747010184;1;0,00149;2;0,00156;3;0,00040;
1525786519937;1;0,00149;2;0,00156;3;0,00040;
1525786529938;1;0,00150;2;0,00157;3;0,00040;
1525786539939;1;0,00151;2;0,00157;3;0,00040;
1525786549940;1;0,00151;2;0,00157;3;0,00040;
1525786559941;1;0,00152;2;0,00158;3;0,00040;
1525786569942;1;0,00152;2;0,00158;3;0,00040;
1525786579943;1;0,00153;2;0,00158;3;0,00040;
1525786589944;1;0,00153;2;0,00159;3;0,00040;
1525786599946;1;0,00154;2;0,00159;3;0,00040;
1525786609947;1;0,00154;2;0,00159;3;0,00040;
1525786619948;1;0,00155;2;0,00159;3;0,00040;
1525786629949;1;0,00155;2;0,00160;3;0,00040;
1525786639950;1;0,00156;2;0,00160;3;0,00040;
1525786649951;1;0,00156;2;0,00160;3;0,00040;
1525786659952;1;0,00157;2;0,00161;3;0,00040;
1525786669953;1;0,00158;2;0,00161;3;0,00040;
1525786679954;1;0,00158;2;0,00161;3;0,00040;
1525786689955;1;0,00158;2;0,00161;3;0,00040;
1525786699969;1;0,00158;2;0,00162;3;0,00040;
1525786753360;1;0,00158;2;0,00162;3;0,00040;
1525786763361;1;0,00159;2;0,00163;3;0,00040;
1525786773362;1;0,00160;2;0,00163;3;0,00040;
1525786783363;1;0,00160;2;0,00163;3;0,00040;
1525786793364;1;0,00161;2;0,00164;3;0,00040;
1525786803365;1;0,00161;2;0,00164;3;0,00040;
1525786813366;1;0,00162;2;0,00164;3;0,00040;
1525786823367;1;0,00162;2;0,00165;3;0,00040;
1525786833368;1;0,00163;2;0,00165;3;0,00040;
1525786843369;1;0,00163;2;0,00165;3;0,00040;
1525786853370;1;0,00164;2;0,00165;3;0,00040;
1525786863371;1;0,00164;2;0,00166;3;0,00040;
1525786873373;1;0,00165;2;0,00166;3;0,00040;
1525786883374;1;0,00165;2;0,00166;3;0,00040;
1525786893375;1;0,00166;2;0,00167;3;0,00040;
1525786903376;1;0,00167;2;0,00167;3;0,00040;
1525786913377;1;0,00167;2;0,00167;3;0,00040;
1525786923378;1;0,00167;2;0,00168;3;0,00040;
1525786933379;1;0,00168;2;0,00168;3;0,00040;
1525786943380;1;0,00168;2;0,00168;3;0,00040;
1525786953381;1;0,00169;2;0,00169;3;0,00040;
1525786963382;1;0,00170;2;0,00169;3;0,00040;
1525786973383;1;0,00170;2;0,00169;3;0,00040;
1525786983384;1;0,00170;2;0,00169;3;0,00040;
1525786993385;1;0,00171;2;0,00170;3;0,00040;
1525787003387;1;0,00172;2;0,00170;3;0,00040;
1525787013388;1;0,00172;2;0,00170;3;0,00040;
1525787023389;1;0,00173;2;0,00171;3;0,00040;
1525787033390;1;0,00173;2;0,00171;3;0,00040;
1525787043391;1;0,00173;2;0,00171;3;0,00040;
1525787053392;1;0,00173;2;0,00171;3;0,00040;
1525789064140;1;0,00174;2;0,00171;3;0,00040;
1525789074142;1;0,00174;2;0,00171;3;0,00040;
1525789084144;1;0,00174;2;0,00171;3;0,00040;
1525789094146;1;0,00175;2;0,00171;3;0,00040;
1525789104147;1;0,00175;2;0,00171;3;0,00040;
1525789114150;1;0,00175;2;0,00171;3;0,00040;
1525789124151;1;0,00177;2;0,00171;3;0,00044;
1525789134153;1;0,00177;2;0,00171;3;0,00044;
1525789144155;1;0,00177;2;0,00171;3;0,00045;
1525789154160;1;0,00178;2;0,00171;3;0,00045;
1525789164170;1;0,00179;2;0,00171;3;0,00046;
1525789174172;1;0,00179;2;0,00171;3;0,00046;
1525789184174;1;0,00180;2;0,00171;3;0,00047;
1525789194176;1;0,00180;2;0,00171;3;0,00047;
1525789204190;1;0,00180;2;0,00171;3;0,00048;
1525789214192;1;0,00181;2;0,00171;3;0,00048;
1525789224193;1;0,00182;2;0,00171;3;0,00049;
1525789234195;1;0,00184;2;0,00171;3;0,00049;
1525789244197;1;0,00185;2;0,00171;3;0,00050;
1525789254199;1;0,00185;2;0,00171;3;0,00050;
1525789264201;1;0,00185;2;0,00171;3;0,00050;
1525789274203;1;0,00185;2;0,00171;3;0,00050;
1525789781785;1;0,00186;2;0,00171;3;0,00050;
1525789791795;1;0,00187;2;0,00171;3;0,00050;
1525789801797;1;0,00188;2;0,00171;3;0,00050;
1525789811799;1;0,00190;2;0,00171;3;0,00050;
1525789821801;1;0,00190;2;0,00171;3;0,00050;
1525789831803;1;0,00191;2;0,00171;3;0,00050;
1525789841805;1;0,00193;2;0,00171;3;0,00050;
1525789851807;1;0,00194;2;0,00171;3;0,00050;
1525789861809;1;0,00194;2;0,00171;3;0,00050;
1525789871810;1;0,00196;2;0,00171;3;0,00050;
1525789881812;1;0,00197;2;0,00171;3;0,00050;
1525789891814;1;0,00197;2;0,00171;3;0,00050;
1525789901816;1;0,00199;2;0,00171;3;0,00050;
1525789911818;1;0,00200;2;0,00171;3;0,00050;
1525789921820;1;0,00201;2;0,00171;3;0,00050;
1525789931822;1;0,00202;2;0,00171;3;0,00050;
1525789941824;1;0,00203;2;0,00171;3;0,00050;
1525789951826;1;0,00204;2;0,00171;3;0,00050;
1525789961828;1;0,00205;2;0,00171;3;0,00050;
1525789971830;1;0,00206;2;0,00171;3;0,00050;
1525789981831;1;0,00207;2;0,00171;3;0,00050;
1525789991833;1;0,00208;2;0,00171;3;0,00050;
1525790001835;1;0,00209;2;0,00171;3;0,00050;
1525790011837;1;0,00210;2;0,00171;3;0,00050;
1525790021839;1;0,00211;2;0,00171;3;0,00050;
1525790031841;1;0,00212;2;0,00171;3;0,00050;
1525790041843;1;0,00213;2;0,00171;3;0,00050;
1525790051845;1;0,00214;2;0,00171;3;0,00050;
1525790061847;1;0,00215;2;0,00171;3;0,00050;
1525790071849;1;0,00216;2;0,00171;3;0,00050;
1525790081850;1;0,00218;2;0,00171;3;0,00050;
1525790091852;1;0,00218;2;0,00171;3;0,00050;
1525790101854;1;0,00219;2;0,00171;3;0,00050;
1525790111855;1;0,00221;2;0,00171;3;0,00050;
1525790121857;1;0,00221;2;0,00171;3;0,00050;
1525790131859;1;0,00222;2;0,00171;3;0,00050;
1525790141861;1;0,00224;2;0,00171;3;0,00050;
1525790151862;1;0,00225;2;0,00171;3;0,00050;
1525790161864;1;0,00225;2;0,00171;3;0,00050;
1525790171866;1;0,00227;2;0,00171;3;0,00050;
1525790181867;1;0,00228;2;0,00171;3;0,00050;
1525790191869;1;0,00228;2;0,00171;3;0,00050;
1525790201871;1;0,00230;2;0,00171;3;0,00050;
1525790211873;1;0,00231;2;0,00171;3;0,00050;
1525790221874;1;0,00232;2;0,00171;3;0,00050;
1525790231876;1;0,00233;2;0,00171;3;0,00050;
1525790241878;1;0,00234;2;0,00171;3;0,00050;
1525790251879;1;0,00235;2;0,00171;3;0,00050;
1525790261881;1;0,00236;2;0,00171;3;0,00050;
1525790271883;1;0,00237;2;0,00171;3;0,00050;
1525790281884;1;0,00238;2;0,00171;3;0,00050;
1525790291886;1;0,00239;2;0,00171;3;0,00050;
1525790301888;1;0,00240;2;0,00171;3;0,00050;
1525790311890;1;0,00241;2;0,00171;3;0,00050;
1525790321891;1;0,00242;2;0,00171;3;0,00050;
1525790331893;1;0,00243;2;0,00171;3;0,00050;
1525790341895;1;0,00244;2;0,00171;3;0,00050;
1525790351897;1;0,00246;2;0,00171;3;0,00050;
1525790361898;1;0,00246;2;0,00171;3;0,00050;
1525790371900;1;0,00247;2;0,00171;3;0,00050;
1525790381902;1;0,00249;2;0,00171;3;0,00050;
1525790391903;1;0,00249;2;0,00171;3;0,00050;
1525790401905;1;0,00250;2;0,00171;3;0,00050;
1525790411907;1;0,00252;2;0,00171;3;0,00050;
1525790421909;1;0,00253;2;0,00171;3;0,00050;
1525790431910;1;0,00253;2;0,00171;3;0,00050;
1525790441912;1;0,00255;2;0,00171;3;0,00050;
1525790451914;1;0,00256;2;0,00171;3;0,00050;
1525790461915;1;0,00256;2;0,00171;3;0,00050;
1525790471917;1;0,00258;2;0,00171;3;0,00050;
1525790481919;1;0,00259;2;0,00171;3;0,00050;
1525790491921;1;0,00260;2;0,00171;3;0,00050;
1525790501922;1;0,00261;2;0,00171;3;0,00050;
1525790511924;1;0,00262;2;0,00171;3;0,00050;
1525790521926;1;0,00263;2;0,00171;3;0,00050;
1525790531927;1;0,00264;2;0,00171;3;0,00050;
1525790541929;1;0,00265;2;0,00171;3;0,00050;
1525790551931;1;0,00266;2;0,00171;3;0,00050;
1525790561933;1;0,00267;2;0,00171;3;0,00050;
1525790571934;1;0,00268;2;0,00171;3;0,00050;
1525790581936;1;0,00269;2;0,00171;3;0,00050;
1525790591938;1;0,00270;2;0,00171;3;0,00050;
1525790601939;1;0,00271;2;0,00171;3;0,00050;
1525790611941;1;0,00272;2;0,00171;3;0,00050;
1525790621943;1;0,00273;2;0,00171;3;0,00050;
1525790631945;1;0,00274;2;0,00171;3;0,00050;
1525790641953;1;0,00275;2;0,00171;3;0,00050;
1525790651955;1;0,00277;2;0,00171;3;0,00050;
1525790661956;1;0,00277;2;0,00171;3;0,00050;
1525790671958;1;0,00278;2;0,00171;3;0,00050;
1525790681960;1;0,00280;2;0,00171;3;0,00050;
1525790691961;1;0,00280;2;0,00171;3;0,00050;
1525790701963;1;0,00281;2;0,00171;3;0,00050;
1525790711965;1;0,00283;2;0,00171;3;0,00050;
1525790721967;1;0,00284;2;0,00171;3;0,00050;
1525790731968;1;0,00284;2;0,00171;3;0,00050;
1525790741970;1;0,00286;2;0,00171;3;0,00050;
1525790751972;1;0,00287;2;0,00171;3;0,00050;
1525790761973;1;0,00287;2;0,00171;3;0,00050;
1525790771975;1;0,00289;2;0,00171;3;0,00050;
1525790781977;1;0,00290;2;0,00171;3;0,00050;
1525790791979;1;0,00291;2;0,00171;3;0,00050;
1525790801980;1;0,00292;2;0,00171;3;0,00050;
1525790811982;1;0,00293;2;0,00171;3;0,00050;
1525790821984;1;0,00294;2;0,00171;3;0,00050;
1525790831985;1;0,00295;2;0,00171;3;0,00050;
1525790841987;1;0,00296;2;0,00171;3;0,00050;
1525790851989;1;0,00297;2;0,00171;3;0,00050;
1525790861991;1;0,00298;2;0,00171;3;0,00050;
1525790871992;1;0,00299;2;0,00171;3;0,00050;
1525790881994;1;0,00300;2;0,00171;3;0,00050;
1525790891996;1;0,00301;2;0,00171;3;0,00050;
1525790901997;1;0,00302;2;0,00171;3;0,00050;
1525790911999;1;0,00303;2;0,00171;3;0,00050;
1525790922001;1;0,00305;2;0,00171;3;0,00050;
1525790932003;1;0,00305;2;0,00171;3;0,00050;
1525790942004;1;0,00306;2;0,00171;3;0,00050;
1525790952006;1;0,00308;2;0,00171;3;0,00050;
1525790962008;1;0,00308;2;0,00171;3;0,00050;
1525790972009;1;0,00309;2;0,00171;3;0,00050;
1525790982011;1;0,00311;2;0,00171;3;0,00050;
1525790992013;1;0,00311;2;0,00171;3;0,00050;
1525791002015;1;0,00312;2;0,00171;3;0,00050;
1525791012016;1;0,00314;2;0,00171;3;0,00050;
1525791022018;1;0,00315;2;0,00171;3;0,00050;
1525791032020;1;0,00315;2;0,00171;3;0,00050;
1525791042021;1;0,00317;2;0,00171;3;0,00050;
1525791052023;1;0,00318;2;0,00171;3;0,00050;
1525791062025;1;0,00318;2;0,00171;3;0,00050;
1525791072027;1;0,00318;2;0,00171;3;0,00050;
1525791082029;1;0,00318;2;0,00171;3;0,00050;
1525791092030;1;0,00318;2;0,00171;3;0,00050;
1525791102032;1;0,00318;2;0,00171;3;0,00050;
1525791636210;1;0,00318;2;0,00172;3;0,00050;
1525791646212;1;0,00318;2;0,00173;3;0,00050;
1525791656213;1;0,00318;2;0,00173;3;0,00050;
1525791666215;1;0,00318;2;0,00174;3;0,00050;
1525791676216;1;0,00318;2;0,00174;3;0,00050;
1527001408766;1;0,00318;2;0,00175;3;0,00050;
